count_point_id,year,region_name,local_authority_name,road_name,road_type,latitude,longitude,all_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,all_hgvs
36798,2019,London,Greenwich,A205,Major,51.491818,0.06129969,10336,7901,622,1323,144,31,74,287
953275,2003,London,Newham,U,Minor,51.54010602,0.05335758,1214,1100,17,71,16,0,0,16
46663,2023,London,Haringey,A109,Major,51.59801,-0.08117426,7330,5380,271,1350,92,17,11,123
46927,2007,London,Hounslow,A315,Major,51.48076665,-0.31652629,7813,6163,358,880,132,2,4,147
6783,2008,London,Bexley,A223,Major,51.42753054,0.13608667,10569,8549,48,1613,143,20,43,240
942878,2014,London,Kensington and Chelsea,C,Minor,51.51491036,-0.19613529,2347,1754,146,295,51,7,2,61
38364,2017,London,Kingston upon Thames,A2043,Major,51.40401489,-0.276214,11664,9009,142,2029,125,27,22,188
942321,2013,London,Westminster,B506,Minor,51.51961287,-0.14251681,5279,3545,1,964,154,11,2,173
56069,2020,London,Islington,A1,Major,51.524206,-0.09927071,4914,2774,212,1206,259,13,20,310
73444,2005,London,Ealing,A4020,Major,51.50643856,-0.2579418,10488,7679,514,1520,312,22,7,351
58157,2001,London,Camden,A503,Major,51.53836177,-0.14078742,20406,14128,1525,2833,432,55,13,520
7538,2004,London,Islington,A1201,Major,51.54847108,-0.09825954,10095,8287,360,1062,168,11,1,182
36672,2023,London,Enfield,A111,Major,51.6208,-0.09465919,8121,6473,120,1178,138,6,8,155
56512,2007,London,Newham,A124,Major,51.51957791,0.01642696,7242,5599,582,778,174,9,1,189
58231,2014,London,Newham,A406,Major,51.53264364,0.07167935,56459,42769,147,8681,2026,268,495,4320
57117,2015,London,Barnet,A407,Major,51.55809348,-0.21269065,8633,6293,454,1464,162,12,0,174
37107,2021,London,Hillingdon,A404,Major,51.603622,-0.41301058,11504,9831,168,1230,152,20,15,203
56274,2017,London,Merton,A238,Major,51.41610228,-0.1834315,7201,5094,523,1173,115,18,45,213
953146,2003,London,Ealing,U,Minor,51.5025284,-0.26775897,3315,2751,76,395,52,5,0,60
28092,2012,London,Hackney,A106,Major,51.54490167,-0.03071063,17169,13121,451,2556,490,26,146,748
56159,2002,London,Redbridge,A11,Major,51.58246116,0.02022009,12855,11227,84,1270,92,11,4,107
28114,2004,London,Richmond upon Thames,A308,Major,51.41294904,-0.36566761,10586,8751,74,1108,325,34,32,484
38745,2004,London,Bexley,A207,Major,51.45521676,0.14659138,9043,8036,39,713,123,8,7,153
46801,2011,London,Bromley,A213,Major,51.41283865,-0.05298629,5039,3822,270,669,161,33,10,205
73491,2006,London,Redbridge,M11,Major,51.60652182,0.04843886,34281,25394,305,4796,1193,189,178,3455
58170,2003,London,Sutton,A24,Major,51.37869196,-0.21968737,13201,10824,254,1360,307,17,11,370
36438,2009,London,Ealing,A40,Major,51.5453292,-0.38481146,42674,35023,237,4496,1102,225,366,2495
8476,2022,London,Kingston upon Thames,A3,Major,51.396702,-0.24770987,49653,39226,78,7981,980,102,181,1503
7934,2016,London,Westminster,A3214,Major,51.49173104,-0.14902348,7981,4960,1494,878,172,32,32,245
57115,2019,London,Enfield,A406,Major,51.613627,-0.12384739,25481,17954,393,5154,650,150,282,1659
802919,2019,London,Barnet,U,Minor,51.610532,-0.23147261,1834,1673,1,148,2,0,2,4
46122,2002,London,Hounslow,A4,Major,51.47853312,-0.36845118,21765,18795,161,1906,454,54,71,642
6899,2000,London,Hounslow,A315,Major,51.47335706,-0.34559731,11674,9691,407,1164,185,24,8,231
46918,2021,London,Richmond upon Thames,A309,Major,51.423476,-0.33488562,2272,1859,105,235,34,2,0,36
37699,2014,London,Southwark,A3,Major,51.50507773,-0.08969193,10485,6128,1112,1663,317,25,62,429
942959,2017,London,Tower Hamlets,C,Minor,51.51482916,-0.05705727,1285,1070,2,165,8,2,1,10
73658,2012,London,Kingston upon Thames,A3,Major,51.43670107,-0.25484107,66070,58213,387,4434,623,85,107,983
70182,2001,London,Haringey,A504,Major,51.59184281,-0.14495679,6362,5579,13,599,102,4,0,111
6763,2006,London,Bexley,A207,Major,51.46360865,0.10033925,10094,8296,534,881,185,9,19,230
18169,2012,London,Westminster,A5204,Major,51.5149991,-0.15672794,5677,4587,145,527,103,16,5,125
942513,2018,London,Barnet,U,Minor,51.637571,-0.16119902,192,163,0,29,0,0,0,0
16616,2017,London,Hackney,A104,Major,51.54709688,-0.0691827,8897,6258,521,1228,241,35,2,290
36269,2007,London,Lambeth,A23,Major,51.46331049,-0.11490274,18930,12022,2448,3017,423,31,21,538
16764,2007,London,Wandsworth,A219,Major,51.46398564,-0.21550615,13101,9864,1056,1214,222,10,3,252
18470,2017,London,Bexley,A2,Major,51.44787265,0.15573121,13358,10668,35,2013,195,52,68,565
8503,2000,London,Richmond upon Thames,A312,Major,51.43386852,-0.37041689,16010,13981,122,1395,183,31,19,255
80388,2015,London,Hackney,A1208,Major,51.52947911,-0.07511843,7147,4504,472,1245,211,17,77,326
811125,2022,London,Lewisham,U,Minor,51.438109,-0.05153774,265,232,0,29,2,0,0,3
57211,2001,London,Waltham Forest,A503,Major,51.58637879,-0.05192758,12290,9780,181,1470,321,16,53,430
57033,2020,London,Bexley,A2041,Major,51.498791,0.12158011,9801,7679,563,1261,123,24,73,244
37193,2005,London,Hillingdon,A437,Major,51.50844991,-0.43237222,10150,8494,131,1008,272,25,26,466
6657,2022,London,Redbridge,A123,Major,51.572688,0.06495637,6505,5472,393,526,40,8,19,68
16838,2002,London,Merton,A298,Major,51.40782873,-0.21855595,18221,16403,96,1180,127,20,19,244
16188,2013,London,Tower Hamlets,A11,Major,51.51755063,-0.06610847,9653,6376,885,1090,383,96,105,717
58197,2017,London,Hounslow,A4,Major,51.47945132,-0.40976354,8313,6761,466,660,175,26,35,284
80764,2013,London,Lambeth,A2214,Major,51.45535132,-0.11206401,3187,2466,203,392,41,4,5,51
56097,2000,London,Wandsworth,A3,Major,51.44507394,-0.2314973,38291,32613,199,3596,537,45,51,717
36814,2020,London,Bromley,A214,Major,51.394673,-0.0422578,6573,5225,168,988,52,8,15,84
18452,2017,London,Brent,A404,Major,51.53614194,-0.24597925,13615,9750,659,1846,469,118,206,1011
28874,2011,London,Hillingdon,A4020,Major,51.51443509,-0.39486866,14918,12308,572,1385,338,60,33,508
58328,2015,London,Kingston upon Thames,A307,Major,51.40713039,-0.30485358,7371,6135,335,646,110,10,19,151
48575,2009,London,Merton,A237,Major,51.39253456,-0.15877944,12971,10192,131,1764,512,47,45,660
56890,2012,London,Westminster,A302,Major,51.49994853,-0.12851959,10223,6984,964,1485,357,23,51,449
16404,2001,London,Ealing,A40,Major,51.52064305,-0.2631655,45891,36633,477,5724,1131,112,274,2217
57719,2021,London,Islington,A5203,Major,51.548786,-0.11786217,6874,4507,433,1316,225,24,15,281
70186,2018,London,Haringey,A504,Major,51.587927,-0.11379085,6117,4821,245,777,135,21,16,176
6636,2004,London,Tower Hamlets,A107,Major,51.52527991,-0.05496899,10128,7755,466,1405,222,19,18,294
56186,2002,London,Lambeth,A3,Major,51.4612647,-0.14449815,16404,13191,537,1912,270,22,11,351
26434,2019,London,Ealing,A40,Major,51.534474,-0.3378458,63851,47291,403,10799,2376,284,701,4241
78118,2013,London,Bromley,A233,Major,51.29861172,0.05334971,4621,3663,26,781,77,11,8,103
36795,2009,London,Southwark,A202,Major,51.47405195,-0.06766072,16665,11586,1609,2186,426,30,40,619
930275,2007,London,Brent,U,Minor,51.56288094,-0.23789548,1564,1269,42,198,29,9,0,38
46201,2010,London,Newham,A11,Major,51.53788004,-0.00208712,17978,14952,581,1831,281,37,43,390
46813,2006,London,Wandsworth,A219,Major,51.45149102,-0.22175035,18372,14126,521,2318,342,14,31,420
93123,2023,London,Camden,A40,Major,51.51919,-0.12059602,16844,10362,1164,3514,552,35,36,634
990541,2009,London,Waltham Forest,B160,Minor,51.59395542,-0.00511369,5442,4659,203,454,78,1,0,79
18268,2021,London,Kensington and Chelsea,A308,Major,51.483684,-0.1849095,11088,8193,550,1266,204,9,31,244
74536,2010,London,Kensington and Chelsea,A40,Major,51.5154279,-0.22178369,40604,30303,561,6359,1311,159,171,1950
26181,2001,London,Haringey,A10,Major,51.58759195,-0.07093083,36794,27513,1150,5175,1340,166,151,1801
38830,2021,London,Newham,A1020,Major,51.50658,0.03991815,5960,4543,125,809,150,10,144,369
942233,2018,London,Brent,B451,Minor,51.533885,-0.20921257,2806,2213,2,465,25,2,1,28
8284,2009,London,Tower Hamlets,A1202,Major,51.50985087,-0.06816388,5477,3675,69,1128,219,27,22,273
90273,2019,London,Merton,A238,Major,51.412987,-0.24467141,5681,4588,127,759,47,12,5,72
73160,2005,London,Lewisham,A2212,Major,51.4363492,0.01909018,8684,7411,265,743,111,9,14,147
18490,2000,London,Lambeth,A3203,Major,51.49438384,-0.12187579,18453,13047,721,2873,348,33,17,403
46076,2011,London,Barnet,A1,Major,51.58375788,-0.168381,12640,9250,124,2064,483,138,72,772
6425,2020,London,Camden,A40,Major,51.518229,-0.11335671,4387,2767,295,837,147,13,29,195
36663,2009,London,Hackney,A104,Major,51.55231021,-0.05814355,7496,5564,300,1017,137,55,17,220
942627,2017,London,Hackney,B114,Minor,51.54429943,-0.0355536,0,0,0,0,0,0,0,0
36798,2002,London,Greenwich,A205,Major,51.49181956,0.06129977,10857,8997,85,1205,246,32,17,412
74906,2010,London,Hackney,A106,Major,51.54517887,-0.03544361,22703,18189,404,3100,466,39,116,642
74927,2015,London,Hillingdon,A40,Major,51.55098693,-0.43942041,87444,69534,1618,11464,1952,292,457,3402
28514,2013,London,Westminster,A5204,Major,51.51535073,-0.1550707,4980,3719,32,683,145,17,1,166
16866,2006,London,Hammersmith and Fulham,A315,Major,51.49383606,-0.21520506,14335,10906,593,1472,304,18,5,332
37102,2022,London,Islington,A401,Major,51.530604,-0.10563634,4127,2092,533,668,143,12,4,170
57611,2023,London,Southwark,A2216,Major,51.468156,-0.08662714,6616,4917,386,754,186,9,15,224
16783,2008,London,Sutton,A232,Major,51.36921377,-0.13529164,14917,12554,279,1480,249,72,16,408
27673,2000,London,Brent,A4003,Major,51.54169649,-0.19891225,3522,2857,129,397,61,7,6,76
46077,2001,London,Barnet,A1,Major,51.61365463,-0.24170733,29825,24980,256,3071,510,69,111,1026
71004,2007,London,Barking and Dagenham,A12,Major,51.58092882,0.14457228,23411,18085,176,3780,577,120,95,988
73747,2010,London,Southwark,A205,Major,51.44228701,-0.06639729,16213,12544,496,2033,378,27,59,592
942947,2015,London,Tower Hamlets,B126,Minor,51.51089797,-0.06731254,1,1,0,0,0,0,0,0
27610,2021,London,Lambeth,A2214,Major,51.453905,-0.10724433,5478,3789,370,920,108,8,17,134
74022,2009,London,Lambeth,A205,Major,51.45402747,-0.14745439,15685,12194,33,2319,352,65,19,496
942922,2017,London,Sutton,B2230,Minor,51.38147563,-0.1912408,7222,5742,413,882,34,3,3,44
48550,2021,London,Southwark,A212,Major,51.422232,-0.07732675,6779,4827,698,847,144,13,11,188
57705,2019,London,Lambeth,A3216,Major,51.463863,-0.14971943,4397,2750,346,831,114,21,37,222
57664,2005,London,Kensington and Chelsea,A3212,Major,51.48306054,-0.16953805,20766,14097,484,3209,551,61,38,748
6805,2001,London,Sutton,A237,Major,51.36045444,-0.15001139,12768,10328,388,1446,178,29,21,357
46897,2008,London,Merton,A297,Major,51.40154669,-0.19004653,19805,16451,639,1907,291,30,104,504
74622,2023,London,Bexley,A221,Major,51.449902,0.12230639,373,323,0,48,0,0,0,0
26665,2007,London,Havering,A118,Major,51.57451718,0.16317637,11202,9218,216,1370,253,9,6,279
73494,2017,London,Havering,M25,Major,51.62374832,0.23775612,74456,45622,92,14304,1724,537,444,14241
75101,2012,London,Camden,A40,Major,51.5182352,-0.11926602,16452,10043,1659,2049,532,37,20,606
74692,2023,London,Brent,A4088,Major,51.561058,-0.2544127,6530,4919,30,1219,137,12,21,241
28382,2000,London,Lewisham,A2,Major,51.47550291,-0.03591876,32757,25045,1323,3904,481,117,120,980
990338,2009,London,Croydon,U,Minor,51.34208033,-0.07565744,851,802,1,41,6,1,0,7
7599,2013,London,Southwark,A3202,Major,51.49919252,-0.09829449,3440,2370,101,705,84,38,15,139
37709,2012,London,Kensington and Chelsea,A3220,Major,51.49316671,-0.20082562,1162,944,68,111,13,2,1,20
47656,2021,London,Southwark,A3200,Major,51.505595,-0.09946892,6423,4284,133,1234,193,26,54,284
56708,2019,London,Richmond upon Thames,A312,Major,51.426578,-0.3635704,8320,7121,98,893,76,13,13,123
73905,2003,London,Redbridge,A114,Major,51.5697689,0.02095605,7528,6355,127,870,84,14,1,102
16617,2017,London,Enfield,A1055,Major,51.68011767,-0.04877481,12508,10151,115,1185,337,69,130,953
46658,2005,London,Haringey,A105,Major,51.59358038,-0.10734852,7398,4717,1555,783,134,9,2,151
810994,2019,London,Lambeth,B272,Minor,51.420511,-0.13107592,5009,3683,133,941,55,13,17,89
17673,2022,London,Barnet,A5100,Major,51.618182,-0.26811129,7718,6625,246,740,31,3,1,40
28123,2004,London,Lambeth,A301,Major,51.50620211,-0.1147181,20486,14833,1901,2353,261,18,3,303
16735,2004,London,Southwark,A200,Major,51.49434467,-0.0495152,11060,7746,479,1818,300,19,18,366
56909,2012,London,Tower Hamlets,A1203,Major,51.50845099,-0.0705288,20913,13889,343,4133,929,256,511,1918
74536,2023,London,Kensington and Chelsea,A40,Major,51.515426,-0.22178376,39647,28861,458,6849,1353,107,284,1889
811245,2022,London,Richmond upon Thames,U,Minor,51.4503,-0.36039094,348,293,0,40,3,0,0,3
6429,2021,London,Ealing,A40,Major,51.538404,-0.3576594,54928,40305,163,9794,1963,240,709,3835
28523,2016,London,Richmond upon Thames,A314,Major,51.45439909,-0.37502578,8279,6915,207,864,165,17,20,210
8639,2008,London,Kingston upon Thames,A307,Major,51.4137928,-0.30043684,14069,11694,243,1583,252,26,7,301
27784,2000,London,Islington,A5201,Major,51.52258248,-0.10164472,6068,4066,126,1062,91,3,0,97
58162,2016,London,Harrow,A409,Major,51.5816786,-0.33040843,9802,8244,256,1065,54,15,30,136
942411,2016,London,Haringey,U,Minor,51.58955158,-0.06160856,320,257,0,44,8,3,1,14
73821,2007,London,Tower Hamlets,A115,Major,51.54280234,-0.02191757,4929,3742,127,739,112,40,37,228
17637,2002,London,Camden,A4200,Major,51.51553691,-0.11923304,18872,13034,886,2489,389,48,48,492
27239,2019,London,Hackney,A503,Major,51.570027,-0.09678287,12858,8379,731,2406,282,57,86,509
16746,2015,London,Greenwich,A206,Major,51.49366726,0.05850188,13024,9652,427,2090,276,65,144,644
804377,2023,London,Sutton,U,Minor,51.38368,-0.17635156,117,97,0,20,1,0,0,1
60087,2017,London,Bexley,A220,Major,51.44720826,0.15664977,16075,12605,319,2608,139,30,45,279
18338,2013,London,Lewisham,A2,Major,51.47544983,-0.03275297,22109,14519,1556,3215,678,136,276,1402
942627,2018,London,Hackney,B114,Minor,51.544298,-0.03555368,579,410,4,134,3,7,1,11
37825,2017,London,Camden,A5200,Major,51.52994546,-0.12051354,23194,16037,744,3552,562,82,190,957
18346,2020,London,Newham,A118,Major,51.541389,0.00296978,11856,8638,785,1517,196,31,18,274
820102,2023,London,Sutton,U,Minor,51.35014,-0.13032178,41,37,0,3,1,0,0,1
7558,2000,London,Lewisham,A2210,Major,51.46618975,-0.0168822,7640,6254,134,172,543,329,3,883
17573,2010,London,Kensington and Chelsea,A3216,Major,51.49547762,-0.15852401,8027,5447,756,940,185,13,17,222
18468,2010,London,City of London,A3211,Major,51.51104965,-0.10860931,31938,22641,431,4337,949,62,188,1302
26830,2012,London,Merton,A239,Major,51.39862778,-0.17578587,8056,6061,198,1275,236,63,51,374
16740,2000,London,Lambeth,A204,Major,51.44978885,-0.11286916,8887,7231,296,942,170,7,5,201
47639,2005,London,Hounslow,A3063,Major,51.46814906,-0.37832388,8333,7064,114,868,170,13,7,198
57656,2002,London,Brent,A4088,Major,51.56404252,-0.26151234,20596,17297,428,2060,288,142,106,597
76054,2023,London,Camden,A501,Major,51.525562,-0.13669577,28556,20535,803,4953,333,64,72,560
26920,2004,London,Hounslow,A315,Major,51.45810571,-0.40660464,6307,5146,198,590,243,20,9,301
27081,2018,London,Harrow,A404,Major,51.583657,-0.35602837,7932,6832,248,641,101,14,10,136
46907,2002,London,Richmond upon Thames,A305,Major,51.45637586,-0.30878748,11717,9744,748,939,33,20,6,63
17025,2002,London,Barnet,A410,Major,51.62334574,-0.28900681,14333,11923,150,1540,317,30,78,580
36801,2021,London,Wandsworth,A205,Major,51.463496,-0.23078523,8623,6267,193,1610,146,32,30,274
75340,2007,London,Lambeth,A212,Major,51.42045243,-0.07840821,15831,11701,892,2313,256,18,21,312
26919,2006,London,Hounslow,A315,Major,51.47647857,-0.33108429,6659,5442,384,631,93,7,2,113
27075,2016,London,Camden,A400,Major,51.54018422,-0.14229941,7077,4936,673,746,215,25,24,273
36945,2021,London,Hounslow,A315,Major,51.468524,-0.36016969,7256,4816,1125,940,85,16,13,136
17523,2021,London,Lewisham,A2218,Major,51.427062,-0.01641905,10174,8027,158,1522,158,10,22,198
56506,2020,London,Tower Hamlets,A107,Major,51.52979,-0.05593015,7077,4899,427,1371,138,15,14,175
8284,2008,London,Tower Hamlets,A1202,Major,51.50985087,-0.06816388,5620,3777,67,1164,219,25,21,270
18599,2008,London,City of London,A11,Major,51.51473085,-0.07563935,14965,8254,1573,3154,454,56,35,557
26180,2005,London,Enfield,A10,Major,51.63786228,-0.0656189,26544,21543,258,3681,516,64,45,784
48812,2012,London,Newham,A112,Major,51.50934516,0.03615066,5073,3997,223,627,112,12,46,184
26146,2000,London,Westminster,A5,Major,51.51883277,-0.16839245,18959,15907,1079,754,310,50,24,427
942848,2018,London,Richmond upon Thames,B358,Minor,51.427083,-0.34068094,3459,2859,211,323,17,3,2,23
802919,2018,London,Barnet,U,Minor,51.610532,-0.23147261,1554,1411,2,134,2,0,1,3
800674,2022,London,Enfield,C,Minor,51.671554,-0.08476377,4149,3323,25,631,105,3,14,128
804081,2019,London,Richmond upon Thames,U,Minor,51.433916,-0.33105327,1152,1026,0,105,8,2,2,12
942618,2010,London,Ealing,U,Minor,51.54301808,-0.36532393,2200,1939,65,160,13,4,0,17
942298,2012,London,Bromley,U,Minor,51.4022208,-0.06236554,709,603,0,99,5,0,0,5
56830,2022,London,Bexley,A224,Major,51.416221,0.11499307,6426,5329,58,922,43,7,9,67
930286,2009,London,Kingston upon Thames,U,Minor,51.41091203,-0.27437286,884,804,0,62,4,1,0,5
17022,2022,London,Redbridge,A406,Major,51.595506,0.01978823,79308,59324,214,15030,2142,295,540,3909
6097,2018,London,Bexley,A2,Major,51.446029,0.15709791,47714,35448,195,8503,1010,183,538,2571
990692,2003,London,Bromley,U,Minor,51.41065093,-0.01372137,340,282,1,43,6,1,1,8
942505,2011,London,Barnet,B552,Minor,51.59025129,-0.22164967,6830,6101,139,437,104,9,3,119
26887,2005,London,Merton,A297,Major,51.39699983,-0.18677592,10702,8423,356,1284,247,16,14,313
27607,2009,London,Southwark,A2206,Major,51.49113924,-0.05685463,5834,4399,32,1049,117,8,11,140
56900,2016,London,Hounslow,A315,Major,51.45592466,-0.41819538,7777,6366,110,1095,73,11,9,117
47094,2020,London,Enfield,A406,Major,51.61532,-0.08064646,33708,24844,48,6523,982,139,189,1780
953236,2008,London,Southwark,U,Minor,51.49009755,-0.06074503,1115,851,5,192,43,2,3,48
48579,2001,London,Southwark,A3200,Major,51.50716228,-0.1062197,14518,9586,264,2236,363,43,37,523
38150,2011,London,Lambeth,A2199,Major,51.44616627,-0.09572059,7584,5267,247,1658,110,8,7,133
88045,2018,London,Brent,A5,Major,51.572793,-0.23455394,5176,4070,21,769,63,7,2,75
38749,2023,London,Enfield,A406,Major,51.61402,-0.05955515,49305,35944,331,9846,1467,167,266,2432
48010,2004,London,Westminster,A5204,Major,51.51628763,-0.14946944,13755,9339,26,1562,339,35,5,386
942722,2013,London,Hillingdon,U,Minor,51.51596536,-0.42617633,56,46,0,4,4,0,1,5
7043,2008,London,Camden,A400,Major,51.53820259,-0.1420917,23477,14575,2265,4127,363,51,36,483
56667,2012,London,Waltham Forest,A112,Major,51.61008781,-0.01783844,9087,7270,439,1111,120,20,4,148
27863,2010,London,Sutton,A2043,Major,51.36151579,-0.2184861,8790,7562,260,738,127,10,4,154
990692,2002,London,Bromley,U,Minor,51.41065093,-0.01372137,284,248,0,29,3,1,0,4
46839,2001,London,Merton,A237,Major,51.39656073,-0.15861778,13833,11111,83,1774,410,26,40,535
942560,2014,London,Croydon,C,Minor,51.37079152,-0.04291747,1747,1495,76,171,2,0,0,2
28387,2005,London,Southwark,A200,Major,51.50194289,-0.07944886,7475,3925,243,1192,326,99,32,467
804084,2019,London,Richmond upon Thames,U,Minor,51.466604,-0.26971005,822,669,1,125,1,6,0,7
36666,2004,London,Islington,A105,Major,51.54816055,-0.08745512,5831,4207,518,712,88,10,1,102
7601,2007,London,Wandsworth,A3205,Major,51.47245588,-0.16420291,10487,7461,572,1435,247,25,7,313
56186,2017,London,Lambeth,A3,Major,51.4612647,-0.14449815,10090,7809,492,912,258,41,90,423
17577,2011,London,Wandsworth,A3220,Major,51.47265814,-0.16563471,16649,13791,475,1228,201,22,17,263
27089,2007,London,Enfield,A406,Major,51.61169663,-0.04405539,42028,31236,467,7413,1132,201,261,2304
74692,2013,London,Brent,A4088,Major,51.56105959,-0.25441263,5575,4198,205,928,89,26,31,155
74511,2010,London,Barking and Dagenham,A1306,Major,51.5273101,0.16093786,8067,6516,157,830,327,40,71,498
